OBJECTID,SubmitterOrganization,SubmitterPerson,Collector,InstitutionCode,CollectionCode,CatalogNumber,BasisOfRecord,Source,Family,Genus,ScientificName,Species,IdentifiedBy,IdentificationMethod,VerbatimCollectingDate,TimeCollected,Country,StateProvince,County,Locality,EarliestDateCollected,LatestDateCollected,DecimalLongitude,DecimalLatitude,CoordinateUncertaintyInMeters,VerbatimCoordinates,IndividualCount,Sex,LifeStage,Remarks,HabitatType,CollectingMethod,VerbatimHostName,HostScientificName,HostCommonName,HostIndividualCount,HostCountInfested,AssociatedParasite,NumberSpecimensParasiteTested,IdentificationMethodForParasite,NumberParasitePositive,ParasiteTestedBy,EarliestYearCollected,x,y
319236,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil, ,USAMRD-G,190530 1254, ,Human observation,GEIS P0031_19_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus turanicus,turanicus,bk tc,Morphology,30-May-19,1254,Georgia,Kvemo Kartli,Marneuli,Marneuli,5/30/2019 12:00:00 AM,5/30/2019 12:00:00 AM,44.80437,41.604476,3774,"41.604476, 44.80437",2,Male,Adult,"Site Trap # lake kumisi; lake kumisi. walnut trees, grass along dirt road, small stream; temperature 23*; humidity54*; Forest edge",Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2019,44.8043700000001,41.604476
319238,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,190806 1015.03, ,Human observation,Agile Spirit exercise,Ixodidae,Haemaphysalis,Haemaphysalis sulcata,sulcata,bk tc,Morphology,6-Aug-19, ,Georgia,Kvemo Kartli,Gardabani,Vaziani Military Base Range #11,8/6/2019 12:00:00 AM,8/6/2019 12:00:00 AM,45.163668,41.585268,3774,"41.5852677685502, 45.1636683665675",1, ,Nymph, No Lure;  No Light; agile spirit exercise medical site evaluation.  rolling hills mostly dirt. looks like heavy grazing. mostly dried vegetation but a few green spots.; temperature 22.9*; humidity54*; Field - Grazed,Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2019,45.1636680000001,41.585268
319398,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,2020-02-22 1220, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis inermis,inermis,tc,Morphology,22-Feb-20,1220,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,2/22/2020 12:00:00 AM,2/22/2020 12:00:00 AM,44.587948,41.736351,3774,"41.736351, 44.587948",1,Female,Adult,"Site Trap # Bevreti; leaf litter under trees, trees without leaves, snow patches in shady spots around area, creek in canyon iced over. Sunny day, pleasant weather for a walk.; temperature 8.2*; humidity74*; Forest edge",Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.587948,41.7363510000001
319399,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,2020-02-22 1236.01, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis inermis,inermis,tc,Morphology,22-Feb-20,1236,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,2/22/2020 12:00:00 AM,2/22/2020 12:00:00 AM,44.590797,41.736359,3774,"41.7363586425781, 44.5907970642643",3,Female,Adult,"Site Trap # Bevreti; roadside grasses along forest edge, pine and deciduous trees, including oak. Some dogs walking with the group picked up a few ticks; temperature 8.2*; humidity74*; Roadside", ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.5907970000001,41.736359
319400,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,2020-02-22 1236.02, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis inermis,inermis,tc,Morphology,22-Feb-20,1236,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,2/22/2020 12:00:00 AM,2/22/2020 12:00:00 AM,44.590797,41.736359,3774,"41.7363586425781, 44.5907970642643",6,Male,Adult,"Site Trap # Bevreti; roadside grasses along forest edge, pine and deciduous trees, including oak. Some dogs walking with the group picked up a few ticks; temperature 8.2*; humidity74*; Roadside", ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.5907970000001,41.736359
319401,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,2020-02-22 1236.03, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Dermacentor,Dermacentor reticulatus,reticulatus,tc,Morphology,22-Feb-20,1236,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,2/22/2020 12:00:00 AM,2/22/2020 12:00:00 AM,44.590797,41.736359,3774,"41.7363586425781, 44.5907970642643",1,Female,Adult,"Site Trap # Bevreti; roadside grasses along forest edge, pine and deciduous trees, including oak. Some dogs walking with the group picked up a few ticks; temperature 8.2*; humidity74*; Roadside", ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.5907970000001,41.736359
319402,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,2020-02-22 1236.04, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Dermacentor,Dermacentor reticulatus,reticulatus,tc,Morphology,22-Feb-20,1236,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,2/22/2020 12:00:00 AM,2/22/2020 12:00:00 AM,44.590797,41.736359,3774,"41.7363586425781, 44.5907970642643",2,Male,Adult,"Site Trap # Bevreti; roadside grasses along forest edge, pine and deciduous trees, including oak. Some dogs walking with the group picked up a few ticks; temperature 8.2*; humidity74*; Roadside", ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.5907970000001,41.736359
319403,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,2020-02-22 1236.05, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis punctata,punctata,tc,Morphology,22-Feb-20,1236,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,2/22/2020 12:00:00 AM,2/22/2020 12:00:00 AM,44.590797,41.736359,3774,"41.7363586425781, 44.5907970642643",1,Male,Adult,"Site Trap # Bevreti; roadside grasses along forest edge, pine and deciduous trees, including oak. Some dogs walking with the group picked up a few ticks; temperature 8.2*; humidity74*; Roadside", ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.5907970000001,41.736359
319404,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,k,USAMRD-G,2020-02-22 1317.01, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis inermis,inermis,tc,Morphology,22-Feb-20,1317,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,2/22/2020 12:00:00 AM,2/22/2020 12:00:00 AM,44.593305,41.739532,3774,"41.7395324707031, 44.5933047858645",3,Female,Adult,Site Trap # Bevreti; roadside grasses ; temperature 8.2*; humidity74*; Roadside, ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.593305,41.7395320000001
319405,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,k,USAMRD-G,2020-02-22 1317.02, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis inermis,inermis,tc,Morphology,22-Feb-20,1317,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,2/22/2020 12:00:00 AM,2/22/2020 12:00:00 AM,44.593305,41.739532,3774,"41.7395324707031, 44.5933047858645",6,Male,Adult,Site Trap # Bevreti; roadside grasses ; temperature 8.2*; humidity74*; Roadside, ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.593305,41.7395320000001
319406,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,k,USAMRD-G,2020-02-22 1317.03, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Dermacentor,Dermacentor reticulatus,reticulatus,tc,Morphology,22-Feb-20,1317,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,2/22/2020 12:00:00 AM,2/22/2020 12:00:00 AM,44.593305,41.739532,3774,"41.7395324707031, 44.5933047858645",1,Male,Adult,Site Trap # Bevreti; roadside grasses ; temperature 8.2*; humidity74*; Roadside, ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.593305,41.7395320000001
319407,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200303 1559.01, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Ixodes,Ixodes ricinus,ricinus,tc,Morphology,3-Mar-20,1559,Georgia,Kvemo Kartli,Gardabani,Gardabani,3/3/2020 12:00:00 AM,3/3/2020 12:00:00 AM,44.922517,41.776981,3774,"41.7769810106099, 44.9225166656409",1, ,Nymph,"roadside ; temperature 11.4*; relative humidity 42*; Roadside, the grasses have been grazed but there still remains tall blades sticking up in bunches.",Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.9225170000001,41.776981
319408,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200303 1559.02, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis inermis,inermis,tc,Morphology,3-Mar-20,1559,Georgia,Kvemo Kartli,Gardabani,Gardabani,3/3/2020 12:00:00 AM,3/3/2020 12:00:00 AM,44.922517,41.776981,3774,"41.7769810106099, 44.9225166656409",2,Female,Adult,"roadside ; temperature 11.4*; relative humidity 42*; Roadside, the grasses have been grazed but there still remains tall blades sticking up in bunches.",Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.9225170000001,41.776981
319409,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200303 1559.03, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis inermis,inermis,tc,Morphology,3-Mar-20,1559,Georgia,Kvemo Kartli,Gardabani,Gardabani,3/3/2020 12:00:00 AM,3/3/2020 12:00:00 AM,44.922517,41.776981,3774,"41.7769810106099, 44.9225166656409",1,Male,Adult,"roadside ; temperature 11.4*; relative humidity 42*; Roadside, the grasses have been grazed but there still remains tall blades sticking up in bunches.",Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.9225170000001,41.776981
319410,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200303 1559.04, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis sulcata,sulcata,tc,Morphology,3-Mar-20,1559,Georgia,Kvemo Kartli,Gardabani,Gardabani,3/3/2020 12:00:00 AM,3/3/2020 12:00:00 AM,44.922517,41.776981,3774,"41.7769810106099, 44.9225166656409",1, ,Nymph,"roadside ; temperature 11.4*; relative humidity 42*; Roadside, the grasses have been grazed but there still remains tall blades sticking up in bunches.",Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.9225170000001,41.776981
319411,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200307 1124.01, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Dermacentor,Dermacentor marginatus,marginatus,bk,Morphology,7-Mar-20,1124,Georgia,Shida Kartli,Kaspi,Kaspi,3/7/2020 12:00:00 AM,3/7/2020 12:00:00 AM,44.470651,41.850943,3774,"41.85094255503, 44.4706505822343",1,Female,Adult,"Site Trap # Telatgori; roadside lined with walnut trees, mulch base present, may allow for ticks to overwinter better than areas with just bare dirt.; temperature 10.4*; humidity57*; [""Forest edge"",""Roadside"",""Leaf Litter""]", ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.4706510000001,41.8509430000001
319412,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200307 1124.02, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Dermacentor,Dermacentor marginatus,marginatus,bk,Morphology,7-Mar-20,1124,Georgia,Shida Kartli,Kaspi,Kaspi,3/7/2020 12:00:00 AM,3/7/2020 12:00:00 AM,44.470651,41.850943,3774,"41.85094255503, 44.4706505822343",2,Male,Adult,"Site Trap # Telatgori; roadside lined with walnut trees, mulch base present, may allow for ticks to overwinter better than areas with just bare dirt.; temperature 10.4*; humidity57*; [""Forest edge"",""Roadside"",""Leaf Litter""]", ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.4706510000001,41.8509430000001
319413,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200307 1124.03, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis inermis,inermis,bk,Morphology,7-Mar-20,1124,Georgia,Shida Kartli,Kaspi,Kaspi,3/7/2020 12:00:00 AM,3/7/2020 12:00:00 AM,44.470651,41.850943,3774,"41.85094255503, 44.4706505822343",4,Female,Adult,"Site Trap # Telatgori; roadside lined with walnut trees, mulch base present, may allow for ticks to overwinter better than areas with just bare dirt.; temperature 10.4*; humidity57*; [""Forest edge"",""Roadside"",""Leaf Litter""]", ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.4706510000001,41.8509430000001
319414,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200307 1124.04, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis inermis,inermis,bk,Morphology,7-Mar-20,1124,Georgia,Shida Kartli,Kaspi,Kaspi,3/7/2020 12:00:00 AM,3/7/2020 12:00:00 AM,44.470651,41.850943,3774,"41.85094255503, 44.4706505822343",2,Male,Adult,"Site Trap # Telatgori; roadside lined with walnut trees, mulch base present, may allow for ticks to overwinter better than areas with just bare dirt.; temperature 10.4*; humidity57*; [""Forest edge"",""Roadside"",""Leaf Litter""]", ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.4706510000001,41.8509430000001
319415,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200307 1213, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis sulcata,sulcata,bk,Morphology,7-Mar-20,1213,Georgia,Shida Kartli,Kaspi,Kaspi,3/7/2020 12:00:00 AM,3/7/2020 12:00:00 AM,44.330877,41.869751,3774,"41.8697509765624, 44.3308774716451",1, ,Nymph,"Site Trap # Ertatsminda; concrete swale, vegetation had tall grasses but there was not a thick mulch base layer. ; temperature 10.4*; humidity57*; [""Exposed stream, ditch, channel"",""Field - Grazed"",""Roadside""]",Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.330877,41.8697510000001
319416,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200403 1330.01, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus turanicus,turanicus,bk tc,Morphology,3-Apr-20,1330,Georgia,Tbilisi,Tbilisi_Saburtalo,Tbilisi,4/3/2020 12:00:00 AM,4/3/2020 12:00:00 AM,44.773006,41.810252,3774,"41.8102517786016, 44.773005954316",1,Female,Adult,vacant lot in Dighomi neighborhood; temperature 11.4*; relative humidity 64*; [""Field - Unmowed""],Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.7730060000001,41.810252
319417,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200403 1330.02, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus turanicus,turanicus,bk tc,Morphology,3-Apr-20,1330,Georgia,Tbilisi,Tbilisi_Saburtalo,Tbilisi,4/3/2020 12:00:00 AM,4/3/2020 12:00:00 AM,44.773006,41.810252,3774,"41.8102517786016, 44.773005954316",2,Male,Adult,vacant lot in Dighomi neighborhood; temperature 11.4*; relative humidity 64*; [""Field - Unmowed""],Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.7730060000001,41.810252
319418,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200403 1330.03, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis punctata,punctata,bk tc,Morphology,3-Apr-20,1330,Georgia,Tbilisi,Tbilisi_Saburtalo,Tbilisi,4/3/2020 12:00:00 AM,4/3/2020 12:00:00 AM,44.773006,41.810252,3774,"41.8102517786016, 44.773005954316",1,Female,Adult,vacant lot in Dighomi neighborhood; temperature 11.4*; relative humidity 64*; [""Field - Unmowed""],Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.7730060000001,41.810252
319419,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200405 1110, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Haemaphysalis,Haemaphysalis inermis,inermis,tc,Morphology,5-Apr-20,1110,Georgia,Tbilisi,Tbilisi_Saburtalo,Tbilisi,4/5/2020 12:00:00 AM,4/5/2020 12:00:00 AM,44.760139,41.804474,3774,"41.8044738769531, 44.7601388428567",1,Male,Adult,ravine behind QSI; temperature 12.3*; relative humidity 69*; [""Field - Grazed""],Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.760139,41.8044740000001
319420,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200414 0930, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Ixodes,Ixodes ricinus,ricinus,bk,Morphology,14-Apr-20,930,Georgia,Tbilisi,Tbilisi_Saburtalo,Tbilisi,4/14/2020 12:00:00 AM,4/14/2020 12:00:00 AM,44.777659,41.81076,3774,"41.8107604980468, 44.7776590058079",1,Male,Adult,"Site Trap # Avchala; vacant lot, tick near rodent hole; temperature 11.3*; humidity50*; Field - Unmowed",Vegetation,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.7776590000001,41.8107600000001
319421,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200414 1027, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus turanicus,turanicus,bk,Morphology,14-Apr-20,1027,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,4/14/2020 12:00:00 AM,4/14/2020 12:00:00 AM,44.773592,41.814789,3774,"41.8147888183593, 44.7735924632671",1,Male,Adult,"Site Trap # Avchala; behind Tbilisi mall, lots of dogs live here ; temperature 11.3*; humidity50*; Roadside", ,Dragging, , , , , ,TBEV; Rickettsia spp,0, , , ,2020,44.7735920000001,41.8147890000001
319422,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200414 1127.01, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Hyalomma,Hyalomma marginatum,marginatum,bk,Morphology,14-Apr-20,1127,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,4/14/2020 12:00:00 AM,4/14/2020 12:00:00 AM,44.776998,41.819397,3774,"41.8193969726562, 44.7769983852889",1,Male,Adult,Site Trap # Avchala; field near river; temperature 11.3*; humidity50*; Field - Grazed,Vegetation,Attached or crawling on animal,cow,Bos taurus taurus,Cattle,30,3,TBEV; Rickettsia spp,0, , , ,2020,44.776998,41.819397
319423,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200414 1127.02, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus annulatus,annulatus,bk,Morphology,14-Apr-20,1127,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,4/14/2020 12:00:00 AM,4/14/2020 12:00:00 AM,44.776998,41.819397,3774,"41.8193969726562, 44.7769983852889",2,Female,Adult,Site Trap # Avchala; field near river; temperature 11.3*; humidity50*; Field - Grazed,Vegetation,Attached or crawling on animal,cow,Bos taurus taurus,Cattle,30,3,TBEV; Rickettsia spp,0, , , ,2020,44.776998,41.819397
319424,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200414 1127.03, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus annulatus,annulatus,bk,Morphology,14-Apr-20,1127,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,4/14/2020 12:00:00 AM,4/14/2020 12:00:00 AM,44.776998,41.819397,3774,"41.8193969726562, 44.7769983852889",5,Female,Adult,Site Trap # Avchala; field near river; temperature 11.3*; humidity50*; Field - Grazed,Vegetation,Attached or crawling on animal,cow,Bos taurus taurus,Cattle,30,3,TBEV; Rickettsia spp,0, , , ,2020,44.776998,41.819397
319425,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200414 1127.04, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus annulatus,annulatus,bk,Morphology,14-Apr-20,1127,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,4/14/2020 12:00:00 AM,4/14/2020 12:00:00 AM,44.776998,41.819397,3774,"41.8193969726562, 44.7769983852889",13,Female,Adult,Site Trap # Avchala; field near river; temperature 11.3*; humidity50*; Field - Grazed,Vegetation,Attached or crawling on animal,cow,Bos taurus taurus,Cattle,30,3,TBEV; Rickettsia spp,0, , , ,2020,44.776998,41.819397
319426,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200414 1127.05, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus annulatus,annulatus,bk,Morphology,14-Apr-20,1127,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,4/14/2020 12:00:00 AM,4/14/2020 12:00:00 AM,44.776998,41.819397,3774,"41.8193969726562, 44.7769983852889",17,Male,Adult,Site Trap # Avchala; field near river; temperature 11.3*; humidity50*; Field - Grazed,Vegetation,Attached or crawling on animal,cow,Bos taurus taurus,Cattle,30,3,TBEV; Rickettsia spp,0, , , ,2020,44.776998,41.819397
319427,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,bk,USAMRD-G,20200414 1127.06, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus annulatus,annulatus,bk,Morphology,14-Apr-20,1127,Georgia,Mtskheta-Mtianeti,Mtskheta,Mtskheta,4/14/2020 12:00:00 AM,4/14/2020 12:00:00 AM,44.776998,41.819397,3774,"41.8193969726562, 44.7769983852889",24, ,Nymph,Site Trap # Avchala; field near river; temperature 11.3*; humidity50*; Field - Grazed,Vegetation,Attached or crawling on animal,cow,Bos taurus taurus,Cattle,30,3,TBEV; Rickettsia spp,0, , , ,2020,44.776998,41.819397
319428,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,"bk, tc",USAMRD-G,200618-1005.01, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus rossicus,rossicus,"bk, tc",Morphology,18-Jun-20,1020,Georgia,Kvemo Kartli,Gardabani,Norio Training Area,6/18/2020 12:00:00 AM,6/18/2020 12:00:00 AM,45.02389,41.52023,39,"41.52023, 45.02389",10,Female, ,Site Trap # Norio Training Area; Norio Training Area; temperature 25*; humidity58*; Field - Unmowed,Vegetation,Attached or crawling on animal,Dog,Canis lupus familiaris,Domestic dog,1,1,TBEV; Rickettsia spp,0, , , ,2020,45.0238900000001,41.5202300000001
319429,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,"bk, tc",USAMRD-G,200618-1005.02, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus rossicus,rossicus,"bk, tc",Morphology,18-Jun-20,1020,Georgia,Kvemo Kartli,Gardabani,Norio Training Area,6/18/2020 12:00:00 AM,6/18/2020 12:00:00 AM,45.02389,41.52023,39,"41.52023, 45.02389",1,Male, ,Site Trap # Norio Training Area; Norio Training Area; temperature 25*; humidity58*; Field - Unmowed,Vegetation,Attached or crawling on animal,Dog,Canis lupus familiaris,Domestic dog,1,1,TBEV; Rickettsia spp,0, , , ,2020,45.0238900000001,41.5202300000001
319430,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,"bk, tc",USAMRD-G,200618-1005.03, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus turanicus,turanicus,tc,Morphology,18-Jun-20,1020,Georgia,Kvemo Kartli,Gardabani,Norio Training Area,6/18/2020 12:00:00 AM,6/18/2020 12:00:00 AM,45.02389,41.52023,39,"41.52023, 45.02389",3,Female, ,Site Trap # Norio Training Area; Norio Training Area; temperature 25*; humidity58*; Field - Unmowed,Vegetation,Attached or crawling on animal,Dog,Canis lupus familiaris,Domestic dog,1,1,TBEV; Rickettsia spp,0, , , ,2020,45.0238900000001,41.5202300000001
319431,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,"bk, tc",USAMRD-G,200618-1010, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus rossicus,rossicus,"bk, tc",Morphology,18-Jun-20,1020,Georgia,Kvemo Kartli,Gardabani,Norio Training Area,6/18/2020 12:00:00 AM,6/18/2020 12:00:00 AM,45.02389,41.52023,39,"41.52023, 45.02389",4,Female, ,Site Trap # Norio Training Area; Norio Training Area; temperature 25*; humidity58*; Field - Unmowed,Vegetation,Attached or crawling on animal,Dog,Canis lupus familiaris,Domestic dog,1,1,TBEV; Rickettsia spp,0, , , ,2020,45.0238900000001,41.5202300000001
319432,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,tc,USAMRD-G,200618-1030.01, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus rossicus,rossicus,tc,Morphology,18-Jun-20,1032,Georgia,Kvemo Kartli,Gardabani,Norio Training Area,6/18/2020 12:00:00 AM,6/18/2020 12:00:00 AM,45.02389,41.52023,39,"41.52023, 45.02389",17,Female, ,Site Trap # female pointer; Norio Training Area; temperature 25*; humidity58*; Field - Unmowed,Vegetation,Attached or crawling on animal,Dog,Canis lupus familiaris,Domestic dog,1,1,TBEV; Rickettsia spp,0, , , ,2020,45.0238900000001,41.5202300000001
319433,USAMRD-G,drew.d.reinboldwasson.mil@mail.mil,tc,USAMRD-G,200618-1030.02, ,Human observation,GEIS P0031_20_GA_06.01 - VBD-Tick,Ixodidae,Rhipicephalus,Rhipicephalus turanicus,turanicus,tc,Morphology,18-Jun-20,1032,Georgia,Kvemo Kartli,Gardabani,Norio Training Area,6/18/2020 12:00:00 AM,6/18/2020 12:00:00 AM,45.02389,41.52023,39,"41.52023, 45.02389",4,Female, ,Site Trap # female pointer; Norio Training Area; temperature 25*; humidity58*; Field - Unmowed,Vegetation,Attached or crawling on animal,Dog,Canis lupus familiaris,Domestic dog,1,1,TBEV; Rickettsia spp,0, , , ,2020,45.0238900000001,41.5202300000001
